id,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,alcohol,amphet,amyl,benzos,caff,cannabis,choc,coke,crack,ecstasy,heroin,ketamine,legalh,lsd,meth,mushrooms,nicotine,semer,vsa,yhat,a,y
319,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.04257,0.00332,-0.71727,0.28783,0.93949,-1.37983,-1.18084,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
320,1.09449,0.48246,-1.7379,0.96082,0.1144,0.31287,-0.30033,-1.27553,-0.15487,0.58489,0.88113,0.40148,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
321,1.09449,0.48246,0.45468,0.96082,-0.31685,0.73545,-0.30033,-0.58331,-1.07533,-0.14277,-1.37983,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
322,0.49788,0.48246,-0.61113,0.96082,-0.31685,0.52135,-0.30033,-0.97631,1.81866,1.63088,-1.37983,-2.07848,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
323,-0.95197,0.48246,0.45468,0.96082,-0.31685,-0.79151,0.47617,0.44585,0.94156,0.12331,-0.21712,0.40148,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year
324,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-1.09207,-1.68062,0.28783,-0.78155,-0.71126,0.07987,CL6,CL1,CL1,CL0,CL6,CL2,CL5,CL1,CL0,CL1,CL1,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0,not last year,white,not last year
325,-0.07854,0.48246,1.98437,0.96082,-0.31685,0.22393,0.00332,1.43533,-0.91699,0.93949,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
326,0.49788,0.48246,-0.05921,0.96082,-0.31685,-0.79151,1.2861,-0.17779,0.94156,2.33337,0.19268,-0.52593,CL5,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
327,0.49788,-0.48246,-1.22751,0.96082,-0.31685,-0.58016,-1.6334,-1.97495,0.94156,0.41594,0.52975,0.07987,CL6,CL3,CL2,CL0,CL4,CL4,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year
328,1.09449,-0.48246,1.16365,0.96082,-0.31685,-1.86962,1.58487,-0.01928,1.61108,1.30612,-1.37983,-0.84637,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,never
329,-0.07854,0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.30033,-1.27553,1.11406,-0.52745,-1.37983,-2.07848,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,never,white,not last year
330,1.09449,-0.48246,-0.05921,0.96082,-0.31685,-0.34799,0.47617,-0.97631,0.43852,-0.14277,0.52975,-0.21575,CL4,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,never,white,not last year
331,1.09449,0.48246,-0.05921,0.96082,-0.31685,-1.05308,0.47617,-0.71727,0.76096,0.7583,-0.21712,-0.21575,CL1,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
332,0.49788,-0.48246,-2.43591,0.96082,-0.31685,-0.24649,-0.43999,-0.97631,-0.45321,0.58489,-1.37983,-0.84637,CL6,CL2,CL2,CL2,CL6,CL2,CL6,CL6,CL2,CL3,CL0,CL2,CL0,CL2,CL0,CL2,CL6,CL0,CL0,last year,white,not last year
333,1.82213,0.48246,-1.22751,0.24923,-0.31685,-0.46725,-0.43999,-1.55521,0.94156,0.7583,-1.37983,-1.54858,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,never,white,never
334,-0.95197,0.48246,-0.61113,0.96082,-0.31685,2.82196,-1.92173,-0.84732,0.43852,-1.78169,0.19268,-0.52593,CL6,CL0,CL3,CL0,CL6,CL5,CL6,CL3,CL0,CL3,CL0,CL0,CL5,CL0,CL0,CL0,CL6,CL0,CL3,last year,white,last year
335,2.59171,-0.48246,-0.61113,0.24923,-0.31685,-1.32828,-0.43999,-0.97631,0.13136,0.12331,1.29221,-0.21575,CL4,CL0,CL0,CL5,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,last year,white,never
336,2.59171,0.48246,-1.7379,0.24923,-0.31685,-0.14882,-0.15487,-1.42424,-1.34289,-0.00665,-0.21712,0.7654,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,never
337,-0.07854,0.48246,1.16365,0.96082,-0.31685,0.41667,-0.57545,0.58331,0.43852,-1.0145,1.86203,0.7654,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,not last year,white,last year
338,1.09449,0.48246,1.16365,0.96082,-1.10702,0.62967,0.16767,-0.17779,-0.01729,1.30612,-0.21712,-0.84637,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,last year,non-white,never
339,1.09449,0.48246,-0.05921,0.24923,-0.31685,-0.58016,0.32197,1.06238,-1.772,0.41594,1.86203,0.40148,CL5,CL1,CL1,CL2,CL6,CL2,CL6,CL3,CL1,CL1,CL0,CL0,CL0,CL1,CL0,CL2,CL6,CL0,CL0,last year,white,not last year
340,0.49788,-0.48246,1.98437,0.96082,-0.31685,-1.86962,1.2861,0.29338,0.76096,1.46191,-0.21712,0.40148,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
341,1.09449,0.48246,-0.05921,0.96082,-0.31685,-0.14882,-0.30033,-0.58331,0.94156,0.7583,-1.37983,-0.21575,CL5,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
342,0.49788,0.48246,1.16365,0.96082,-0.31685,-0.46725,1.11406,0.88309,0.28783,0.41594,-2.55524,-0.21575,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL6,CL0,CL0,last year,white,last year
343,1.82213,0.48246,-0.05921,0.96082,-0.31685,-1.69163,0.96248,-0.31776,0.94156,1.81175,-2.55524,-1.54858,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
344,1.82213,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.00332,-0.01928,-0.15487,0.58489,0.19268,-0.52593,CL1,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,not last year,white,never
345,-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.22393,-0.15487,-0.01928,-0.15487,-0.40581,0.88113,-0.84637,CL5,CL2,CL3,CL6,CL6,CL6,CL5,CL4,CL2,CL3,CL3,CL0,CL3,CL2,CL2,CL2,CL6,CL0,CL0,last year,white,last year
346,0.49788,0.48246,1.16365,0.96082,-0.31685,-1.86962,0.16767,1.43533,1.81866,1.13407,-0.71126,-0.84637,CL1,CL1,CL1,CL1,CL6,CL1,CL5,CL1,CL1,CL1,CL1,CL0,CL0,CL1,CL1,CL1,CL6,CL0,CL1,not last year,white,not last year
347,0.49788,0.48246,0.45468,0.96082,-0.31685,0.04257,0.47617,-0.17779,0.94156,0.25953,0.19268,-0.21575,CL2,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL2,CL6,CL0,CL1,not last year,white,not last year
348,1.09449,0.48246,0.45468,0.96082,-0.31685,-0.14882,1.74091,1.65653,2.46262,0.25953,1.86203,1.2247,CL6,CL1,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL4,CL1,CL0,CL0,CL6,CL0,CL0,not last year,white,last year
349,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,0.80523,-0.01928,-0.01729,0.41594,-1.37983,-1.54858,CL2,CL2,CL1,CL2,CL6,CL1,CL6,CL1,CL0,CL1,CL2,CL0,CL0,CL1,CL2,CL1,CL0,CL0,CL0,not last year,white,not last year
350,1.09449,-0.48246,-0.05921,0.96082,-1.10702,-0.58016,0.32197,-0.45174,-0.15487,0.25953,-0.21712,-1.18084,CL6,CL0,CL0,CL4,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
351,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.52135,-0.69509,-0.58331,0.13136,-0.14277,-0.21712,0.40148,CL5,CL1,CL1,CL1,CL6,CL3,CL5,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1,not last year,white,last year
352,0.49788,0.48246,-0.61113,0.96082,-0.31685,1.02119,-0.57545,0.88309,1.2861,-0.65253,0.88113,-0.21575,CL4,CL2,CL1,CL4,CL6,CL2,CL5,CL2,CL2,CL2,CL2,CL2,CL0,CL1,CL2,CL1,CL6,CL0,CL1,last year,white,not last year
353,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.41667,0.16767,-0.01928,-0.45321,-0.52745,-0.21712,0.40148,CL5,CL2,CL1,CL4,CL5,CL4,CL4,CL2,CL2,CL1,CL2,CL0,CL1,CL2,CL3,CL2,CL2,CL0,CL5,last year,white,last year
354,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.14882,-0.69509,0.44585,0.76096,-1.38502,0.19268,-0.21575,CL1,CL1,CL1,CL1,CL6,CL1,CL5,CL1,CL1,CL1,CL1,CL0,CL0,CL1,CL1,CL1,CL1,CL0,CL1,not last year,white,not last year
355,-0.07854,-0.48246,-1.7379,0.96082,-0.31685,-0.46725,0.00332,-0.17779,-0.60633,0.41594,0.52975,-0.84637,CL2,CL2,CL2,CL0,CL5,CL2,CL5,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL0,last year,white,not last year
356,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.22393,-0.15487,-0.01928,0.28783,-0.27607,-0.71126,0.40148,CL2,CL1,CL1,CL2,CL6,CL1,CL5,CL2,CL2,CL1,CL2,CL1,CL0,CL1,CL2,CL1,CL3,CL0,CL0,last year,white,not last year
357,-0.07854,-0.48246,-2.43591,0.96082,-0.31685,0.62967,0.00332,1.24033,1.81866,0.93949,1.86203,1.92173,CL6,CL1,CL2,CL3,CL6,CL3,CL6,CL2,CL3,CL3,CL2,CL3,CL0,CL1,CL3,CL1,CL6,CL0,CL1,last year,white,last year
358,1.09449,-0.48246,0.45468,0.96082,-0.31685,-1.1943,-0.15487,-1.27553,1.45039,0.41594,-0.71126,0.07987,CL6,CL0,CL0,CL1,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,never,white,not last year
359,0.49788,-0.48246,-1.7379,0.96082,-0.31685,2.46262,-1.23177,-0.97631,-1.772,-1.64101,1.86203,1.92173,CL3,CL3,CL1,CL1,CL5,CL3,CL5,CL3,CL0,CL3,CL1,CL1,CL3,CL1,CL0,CL1,CL6,CL0,CL1,last year,white,last year
360,0.49788,-0.48246,-0.61113,0.96082,-0.31685,0.41667,-0.80615,0.88309,0.13136,-0.40581,0.52975,-0.21575,CL2,CL2,CL2,CL2,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL0,CL2,CL2,CL0,CL1,not last year,white,not last year
361,-0.07854,0.48246,-0.61113,0.96082,-0.31685,-0.58016,1.58487,0.58331,0.13136,0.41594,1.29221,1.92173,CL5,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL2,CL2,CL2,CL2,CL0,CL2,CL2,CL0,CL3,CL0,CL2,last year,white,not last year
362,1.09449,0.48246,0.45468,0.96082,-0.31685,0.52135,0.80523,-0.01928,0.13136,-0.14277,-0.21712,0.07987,CL2,CL1,CL1,CL1,CL6,CL2,CL5,CL1,CL0,CL2,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0,not last year,white,not last year
363,0.49788,0.48246,-0.05921,0.96082,-0.31685,0.62967,0.63779,1.06238,0.94156,1.30612,0.88113,0.40148,CL5,CL5,CL2,CL4,CL6,CL3,CL4,CL3,CL2,CL3,CL2,CL2,CL0,CL1,CL2,CL1,CL6,CL0,CL2,last year,white,last year
364,1.09449,-0.48246,0.45468,0.96082,-0.31685,0.41667,0.32197,-0.17779,0.59042,0.41594,-0.71126,-0.52593,CL2,CL1,CL1,CL2,CL6,CL2,CL5,CL1,CL2,CL1,CL2,CL0,CL0,CL1,CL2,CL1,CL6,CL0,CL1,last year,white,not last year
365,1.09449,0.48246,-0.05921,0.96082,-0.31685,1.23461,-0.15487,-1.27553,0.76096,0.41594,-1.37983,-2.07848,CL5,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
366,0.49788,0.48246,1.98437,0.96082,-0.31685,0.41667,-0.15487,0.14143,-0.01729,-0.52745,-0.21712,-0.21575,CL5,CL0,CL0,CL0,CL5,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
367,1.09449,-0.48246,-0.05921,0.96082,-0.50212,-0.14882,0.00332,-0.58331,-0.45321,-1.25773,-1.37983,-1.54858,CL5,CL0,CL0,CL1,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,non-white,not last year
368,0.49788,0.48246,0.45468,0.96082,-0.50212,-1.05308,0.47617,-0.17779,-0.15487,0.58489,-1.37983,-1.18084,CL0,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
369,1.09449,0.48246,0.45468,0.96082,-0.31685,-1.1943,0.47617,0.29338,0.43852,0.25953,0.19268,-0.21575,CL5,CL0,CL0,CL5,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL2,CL1,CL2,CL0,CL0,not last year,white,not last year
370,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.05188,-0.94779,-1.68062,0.13136,0.7583,-0.21712,-0.84637,CL6,CL1,CL0,CL0,CL6,CL6,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year
371,-0.07854,0.48246,0.45468,0.96082,-0.31685,1.23461,0.32197,0.29338,0.76096,-0.65253,0.19268,-0.21575,CL3,CL2,CL2,CL5,CL6,CL2,CL5,CL2,CL2,CL1,CL2,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL2,last year,white,not last year
372,-0.95197,-0.48246,-1.22751,0.24923,-0.31685,0.22393,0.32197,0.14143,-0.91699,-0.27607,-0.71126,0.07987,CL5,CL2,CL0,CL0,CL6,CL6,CL0,CL0,CL0,CL2,CL0,CL0,CL2,CL2,CL0,CL3,CL6,CL0,CL0,last year,white,last year
373,0.49788,0.48246,0.45468,0.96082,-0.31685,1.02119,2.32338,1.65653,-1.34289,0.41594,1.29221,1.92173,CL5,CL0,CL0,CL3,CL6,CL2,CL6,CL1,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0,last year,white,not last year
374,-0.95197,0.48246,-0.61113,0.96082,-0.31685,0.91093,0.96248,-1.11902,0.59042,0.25953,-0.21712,0.40148,CL5,CL2,CL2,CL0,CL4,CL3,CL5,CL3,CL0,CL2,CL0,CL3,CL3,CL2,CL0,CL2,CL5,CL0,CL0,last year,white,last year
375,1.09449,-0.48246,0.45468,0.96082,-0.31685,-0.34799,-1.7625,0.7233,-0.91699,0.12331,-0.21712,-0.52593,CL6,CL1,CL1,CL0,CL6,CL4,CL5,CL1,CL0,CL3,CL0,CL0,CL1,CL1,CL0,CL2,CL0,CL0,CL0,last year,white,last year
376,1.82213,0.48246,1.16365,0.96082,-0.31685,-0.24649,1.2861,0.88309,1.61108,1.13407,-0.71126,-1.18084,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
377,2.59171,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.16767,0.29338,-1.34289,1.46191,-1.37983,-0.84637,CL6,CL0,CL0,CL1,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
378,1.09449,0.48246,1.16365,0.96082,-0.31685,-0.92104,0.00332,-0.71727,0.13136,0.93949,-0.71126,0.40148,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,not last year,white,not last year
379,-0.07854,0.48246,0.45468,0.96082,-0.31685,-0.46725,-0.57545,-1.68062,0.43852,-0.52745,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
380,-0.07854,-0.48246,1.16365,-0.28519,-0.31685,0.82562,-0.94779,0.58331,0.59042,0.7583,0.52975,-0.21575,CL0,CL0,CL0,CL0,CL4,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
381,1.09449,0.48246,-0.05921,0.96082,-0.31685,0.82562,-0.43999,0.7233,-0.01729,0.25953,-0.21712,-0.21575,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,never,white,not last year
382,0.49788,-0.48246,0.45468,0.96082,-0.31685,-0.46725,1.11406,-0.31776,-0.60633,0.12331,0.19268,0.7654,CL2,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL2,CL2,CL0,CL2,CL0,CL1,CL2,CL2,CL2,CL0,CL0,not last year,white,not last year
383,0.49788,-0.48246,-1.7379,-0.28519,-0.31685,-0.34799,-0.57545,-1.11902,-0.91699,-0.78155,1.29221,-0.52593,CL4,CL1,CL1,CL0,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1,last year,white,last year
384,0.49788,0.48246,1.16365,-0.28519,-0.31685,-0.79151,0.16767,-0.17779,-0.30172,0.7583,0.19268,0.40148,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
385,1.09449,0.48246,0.45468,0.96082,-0.31685,0.13606,-0.30033,-0.45174,1.11406,0.7583,-2.55524,-0.52593,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
386,1.09449,0.48246,0.45468,0.96082,-1.10702,-0.24649,0.16767,-0.97631,0.76096,0.58489,0.19268,-1.54858,CL1,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
387,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-0.58016,-0.43999,-2.39883,0.13136,-0.40581,-0.71126,-0.21575,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL0,CL6,CL0,CL0,last year,white,not last year
388,1.09449,-0.48246,-1.22751,0.96082,-0.31685,-2.05048,0.47617,-1.11902,1.61108,0.58489,-0.71126,-0.52593,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
389,-0.07854,-0.48246,0.45468,0.96082,-1.10702,-1.32828,0.32197,-0.58331,-1.34289,2.04506,-0.71126,0.07987,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,non-white,never
390,0.49788,-0.48246,-0.05921,0.96082,-0.31685,0.13606,-0.30033,0.14143,-0.15487,-0.27607,-0.21712,-0.84637,CL3,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL6,CL0,CL0,not last year,white,not last year
391,-0.07854,-0.48246,1.98437,0.96082,-0.31685,-0.58016,0.32197,-0.17779,0.13136,0.58489,-1.37983,-1.54858,CL5,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,last year,white,not last year
392,0.49788,0.48246,-0.61113,0.96082,-0.31685,-0.67825,-0.43999,0.29338,0.13136,-0.00665,0.19268,-0.84637,CL2,CL0,CL1,CL3,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,not last year,white,not last year
393,-0.07854,0.48246,0.45468,0.96082,-0.31685,0.62967,0.00332,0.14143,0.28783,0.12331,-0.71126,-0.52593,CL5,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,not last year
394,0.49788,0.48246,-1.43719,0.96082,-0.31685,-0.46725,0.32197,-0.58331,-0.01729,1.13407,-0.71126,-1.18084,CL5,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
395,-0.07854,0.48246,-0.05921,0.96082,-0.31685,-0.79151,-0.15487,-2.21069,-0.60633,1.46191,-1.37983,-2.07848,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,never
396,-0.07854,-0.48246,-0.05921,0.96082,-0.31685,-1.43907,0.63779,-0.17779,-0.76096,1.81175,0.52975,0.40148,CL6,CL2,CL1,CL0,CL6,CL1,CL6,CL2,CL1,CL3,CL0,CL2,CL0,CL2,CL1,CL2,CL5,CL0,CL1,last year,white,not last year
397,0.49788,-0.48246,0.45468,0.96082,-0.31685,0.22393,1.2861,-0.45174,-1.47955,-0.78155,1.86203,1.2247,CL6,CL1,CL1,CL1,CL4,CL2,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL1,CL0,CL1,CL5,CL0,CL0,last year,white,not last year
398,0.49788,0.48246,0.45468,0.96082,-0.31685,-1.86962,0.63779,-0.97631,-0.30172,0.58489,-0.21712,-0.52593,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0,not last year,white,not last year
399,1.09449,-0.48246,-0.05921,0.96082,-0.31685,0.13606,0.47617,-0.84732,-1.47955,0.41594,1.29221,1.2247,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,not last year,white,never
400,-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.79151,0.32197,0.29338,-1.34289,0.93949,0.88113,-0.52593,CL6,CL0,CL0,CL0,CL6,CL5,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1,not last year,white,last year
401,1.09449,-0.48246,1.16365,0.96082,-0.31685,-0.92104,1.2861,1.43533,0.94156,0.58489,-0.71126,-1.18084,CL1,CL1,CL1,CL0,CL5,CL1,CL6,CL1,CL0,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL4,CL0,CL1,not last year,white,not last year
402,-0.07854,0.48246,-1.22751,0.96082,-0.31685,-0.14882,-0.15487,-1.97495,0.59042,0.7583,-0.71126,-0.84637,CL4,CL0,CL0,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,not last year,white,not last year
403,1.09449,-0.48246,-1.7379,0.96082,-0.31685,0.13606,-1.09207,-0.45174,-1.6209,-0.65253,1.86203,1.2247,CL5,CL2,CL2,CL0,CL6,CL6,CL6,CL2,CL0,CL2,CL0,CL2,CL2,CL2,CL0,CL2,CL6,CL0,CL0,last year,white,last year
404,-0.95197,-0.48246,-0.61113,0.96082,-0.31685,-0.92104,-0.69509,-0.31776,-0.60633,-1.25773,0.52975,0.40148,CL5,CL0,CL0,CL0,CL5,CL5,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,never,white,last year
405,-0.95197,-0.48246,0.45468,0.96082,-0.31685,-1.43907,0.63779,-0.31776,-0.76096,-0.40581,-1.37983,-0.52593,CL5,CL0,CL0,CL2,CL5,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,last year,white,last year
406,1.09449,-0.48246,-1.43719,0.96082,-0.31685,0.91093,-0.15487,-0.17779,-0.15487,0.25953,0.88113,0.07987,CL3,CL1,CL1,CL1,CL6,CL6,CL6,CL2,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1,last year,white,last year
407,-0.95197,0.48246,-2.43591,0.96082,-0.31685,0.13606,1.58487,1.88511,1.2861,-0.00665,1.29221,0.7654,CL5,CL3,CL2,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL0,CL4,CL0,CL0,CL3,CL6,CL0,CL0,last year,white,last year
408,1.09449,0.48246,0.45468,0.96082,-0.31685,1.8399,-0.94779,1.65653,-0.01729,-0.40581,0.19268,0.40148,CL3,CL1,CL0,CL0,CL6,CL6,CL6,CL1,CL0,CL2,CL0,CL0,CL3,CL0,CL0,CL1,CL6,CL0,CL0,not last year,white,last year
409,0.49788,-0.48246,-1.43719,0.96082,0.1144,1.37297,-0.15487,-0.31776,-0.30172,-0.65253,-0.21712,0.07987,CL6,CL1,CL1,CL2,CL6,CL6,CL2,CL1,CL1,CL2,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0,last year,non-white,last year
